subject	A1	A2	B1	B2	C1	C2	DMA1	DMA2	DMB1	DMB2	DPA11	DPA12	DPA21	DPA22	DPB11	DPB12	DQB11	DQB12	DRA1	DRA2	DRB11	DRB12	DRB31	DRB32	E1	E2	F1	F2	HFE1	HFE2	K1	K2	DPB21	DPB22	W1	W2	J1	J2	L1	L2	DOB1	DOB2	DOA1	DOA2	DQA11	DQA12	DRB41	DRB42	H1	H2	DRB51	DRB52	R1	R2	V1	V2	Y1	Y2	G1	G2	T1	T2	U1	U2	S1	S2	DQB21	DQB22	DQA21	DQA22	DRB71	DRB72	N1	N2	P1	P2
SRR13489205	14527.0	14527.0	24210.0	24210.0	20832.0	20832.0	1234.0	1234.0	819.0	819.0	3598.0	3598.0	2.0	2.0	1822.0	1822.0	2053.0	2053.0	3508.0	3508.0	24.0	24.0			12815.0	12815.0	3748.0	3748.0	111.0	111.0	52.0	52.0			1.0	1.0	8.0	8.0	52.0	52.0	156.0	156.0	149.0	149.0	489.0	489.0			39.0	39.0							64.0	64.0																		
SRR13489206	27805.0	27805.0	3374.0	3374.0	25147.0	25147.0	1694.0	1694.0	564.0	564.0	4038.0	4038.0	1.0	1.0	1021.0	1021.0	3824.0	3824.0	7700.0	7700.0	1626.0	1626.0	1.0	1.0	19603.0	19603.0	4648.0	4648.0	22.0	22.0	1.0	1.0	1.0	1.0	2.0	2.0	10.0	10.0	34.0	34.0	49.0	49.0	1.0	1.0	1144.0	1144.0			68.0	68.0											1.0	1.0							1.0	1.0						
SRR13810601	6440.0	6440.0	2522.0	2522.0	17986.0	17986.0	529.0	529.0	415.0	415.0	2718.0	2718.0			1277.0	1277.0	1182.0	1182.0	4248.0	4248.0	1325.0	1325.0			21775.0	21775.0	4607.0	4607.0	348.0	348.0	7.0	7.0	2.0	2.0	135.0	135.0	48.0	48.0	25.0	25.0	115.0	115.0	76.0	76.0	310.0	310.0			36.0	36.0	1109.0	1109.0	8.0	8.0			245.0	245.0																		
SRR13810602	11279.0	11279.0	4529.0	4529.0	7790.0	7790.0	622.0	622.0	520.0	520.0	1317.0	1317.0			268.0	268.0	1075.0	1075.0	1678.0	1678.0	205.0	205.0	2.0	2.0	11180.0	11180.0	3449.0	3449.0	307.0	307.0	55.0	55.0	7.0	7.0	105.0	105.0	34.0	34.0	33.0	33.0	222.0	222.0	172.0	172.0	485.0	485.0			20.0	20.0					3.0	3.0					2.0	2.0	1.0	1.0					1.0	1.0						
SRR13810603	5542.0	5542.0	16234.0	16234.0	12456.0	12456.0	705.0	705.0	687.0	687.0	2736.0	2736.0	1.0	1.0	193.0	193.0	1295.0	1295.0	3457.0	3457.0	203.0	203.0	11.0	11.0	17166.0	17166.0	4455.0	4455.0	337.0	337.0	14.0	14.0	4.0	4.0	81.0	81.0	45.0	45.0	29.0	29.0	230.0	230.0	56.0	56.0	572.0	572.0	1.0	1.0	41.0	41.0			7.0	7.0			254.0	254.0																		
SRR13810604	9753.0	9753.0	10381.0	10381.0	7310.0	7310.0	322.0	322.0	246.0	246.0	1106.0	1106.0	1.0	1.0	479.0	479.0	570.0	570.0	1333.0	1333.0	680.0	680.0			7357.0	7357.0	1939.0	1939.0	252.0	252.0	22.0	22.0	2.0	2.0	18.0	18.0	20.0	20.0	11.0	11.0	90.0	90.0	32.0	32.0	250.0	250.0			25.0	25.0	600.0	600.0			1.0	1.0			1.0	1.0	1.0	1.0														
SRR13810605	44.0	44.0	335.0	335.0	678.0	678.0	160.0	160.0	133.0	133.0	670.0	670.0			302.0	302.0			885.0	885.0	4.0	4.0			8066.0	8066.0	1648.0	1648.0	163.0	163.0	3.0	3.0	2.0	2.0	10.0	10.0	20.0	20.0	26.0	26.0	121.0	121.0	3.0	3.0	1.0	1.0									4.0	4.0	2.0	2.0															1.0	1.0		
SRR13810606	19371.0	19371.0	1169.0	1169.0	3763.0	3763.0	327.0	327.0	170.0	170.0	907.0	907.0			508.0	508.0			583.0	583.0	804.0	804.0			17150.0	17150.0	2569.0	2569.0	296.0	296.0					134.0	134.0	37.0	37.0	14.0	14.0	64.0	64.0	55.0	55.0							714.0	714.0			5.0	5.0																				
SRR13810607	11106.0	11106.0	602.0	602.0	17766.0	17766.0	374.0	374.0	303.0	303.0	1143.0	1143.0	1.0	1.0	784.0	784.0	1322.0	1322.0	1358.0	1358.0	186.0	186.0	2.0	2.0	18807.0	18807.0	2599.0	2599.0	185.0	185.0	36.0	36.0	2.0	2.0	25.0	25.0	51.0	51.0	20.0	20.0	149.0	149.0	81.0	81.0	477.0	477.0			31.0	31.0					3.0	3.0							3.0	3.0									1.0	1.0		
SRR13810608	52.0	52.0	28453.0	28453.0	24566.0	24566.0	445.0	445.0	363.0	363.0	1240.0	1240.0	1.0	1.0	642.0	642.0	813.0	813.0	1699.0	1699.0	881.0	881.0			21005.0	21005.0	2323.0	2323.0	389.0	389.0	13.0	13.0	2.0	2.0	37.0	37.0	27.0	27.0	24.0	24.0	75.0	75.0	61.0	61.0	286.0	286.0			3.0	3.0	754.0	754.0							1.0	1.0	2.0	2.0														
SRR13810609	5272.0	5272.0	361.0	361.0	348.0	348.0	204.0	204.0	157.0	157.0	954.0	954.0			696.0	696.0	416.0	416.0	1124.0	1124.0	440.0	440.0			3679.0	3679.0	986.0	986.0	60.0	60.0	19.0	19.0	1.0	1.0	1.0	1.0	15.0	15.0	2.0	2.0	29.0	29.0	29.0	29.0	154.0	154.0	2.0	2.0	24.0	24.0	319.0	319.0											1.0	1.0												
SRR13810610	4947.0	4947.0	24503.0	24503.0	15177.0	15177.0	906.0	906.0	764.0	764.0	2430.0	2430.0	4.0	4.0	857.0	857.0	3083.0	3083.0	2465.0	2465.0	2091.0	2091.0			20450.0	20450.0	2874.0	2874.0	364.0	364.0	24.0	24.0	12.0	12.0	14.0	14.0	61.0	61.0	55.0	55.0	509.0	509.0	334.0	334.0	1466.0	1466.0			1.0	1.0	1536.0	1536.0	2.0	2.0			176.0	176.0	1.0	1.0	1.0	1.0														
SRR13810611	3794.0	3794.0	2331.0	2331.0	502.0	502.0	202.0	202.0	171.0	171.0	705.0	705.0	1.0	1.0	226.0	226.0			518.0	518.0	4.0	4.0			5540.0	5540.0	975.0	975.0	72.0	72.0	3.0	3.0	7.0	7.0	13.0	13.0	24.0	24.0	18.0	18.0	38.0	38.0	47.0	47.0			2.0	2.0											2.0	2.0																
SRR13810612	26034.0	26034.0	28471.0	28471.0	217.0	217.0	759.0	759.0	692.0	692.0	2625.0	2625.0	2.0	2.0	834.0	834.0	1608.0	1608.0	4223.0	4223.0	1617.0	1617.0	1.0	1.0	36449.0	36449.0	10024.0	10024.0	735.0	735.0	82.0	82.0	5.0	5.0	72.0	72.0	100.0	100.0	99.0	99.0	220.0	220.0	93.0	93.0	457.0	457.0	2.0	2.0	72.0	72.0	1041.0	1041.0			1.0	1.0			4.0	4.0	8.0	8.0	6.0	6.0			3.0	3.0					1.0	1.0	3.0	3.0
SRR13810613	5075.0	5075.0	379.0	379.0	1394.0	1394.0	403.0	403.0	261.0	261.0	1124.0	1124.0	2.0	2.0	459.0	459.0	594.0	594.0	1320.0	1320.0	750.0	750.0			11948.0	11948.0	1708.0	1708.0	143.0	143.0	1.0	1.0	2.0	2.0	40.0	40.0	10.0	10.0	6.0	6.0	71.0	71.0	78.0	78.0	164.0	164.0			8.0	8.0	595.0	595.0			2.0	2.0					8.0	8.0														
SRR13810614	11344.0	11344.0	172.0	172.0	5241.0	5241.0	471.0	471.0	284.0	284.0	1577.0	1577.0			239.0	239.0	1.0	1.0	1805.0	1805.0	192.0	192.0			10003.0	10003.0	1679.0	1679.0	145.0	145.0	29.0	29.0	7.0	7.0	36.0	36.0	26.0	26.0	1.0	1.0	92.0	92.0	98.0	98.0	78.0	78.0			24.0	24.0					1.0	1.0					1.0	1.0	1.0	1.0												
SRR13810615	7844.0	7844.0	6538.0	6538.0	914.0	914.0	627.0	627.0	505.0	505.0	2579.0	2579.0	2.0	2.0	799.0	799.0	1212.0	1212.0	2701.0	2701.0	1711.0	1711.0			9195.0	9195.0	2100.0	2100.0	173.0	173.0	10.0	10.0	10.0	10.0	7.0	7.0	52.0	52.0	26.0	26.0	113.0	113.0	85.0	85.0	560.0	560.0			3.0	3.0	1252.0	1252.0	1.0	1.0			134.0	134.0	1.0	1.0	3.0	3.0														
SRR13810616	1706.0	1706.0	384.0	384.0	712.0	712.0	386.0	386.0	334.0	334.0	1290.0	1290.0	1.0	1.0	455.0	455.0	358.0	358.0	2210.0	2210.0	177.0	177.0	6.0	6.0	7713.0	7713.0	1330.0	1330.0	97.0	97.0	8.0	8.0	2.0	2.0	28.0	28.0	19.0	19.0	10.0	10.0	181.0	181.0	159.0	159.0	501.0	501.0			22.0	22.0	1.0	1.0			1.0	1.0													1.0	1.0						
SRR13810617	6774.0	6774.0	519.0	519.0	6076.0	6076.0	720.0	720.0	577.0	577.0	2085.0	2085.0	1.0	1.0	659.0	659.0	1955.0	1955.0	1718.0	1718.0	1153.0	1153.0			9940.0	9940.0	1811.0	1811.0	167.0	167.0	25.0	25.0	7.0	7.0	13.0	13.0	47.0	47.0	53.0	53.0	243.0	243.0	141.0	141.0	923.0	923.0					866.0	866.0			5.0	5.0			2.0	2.0			2.0	2.0												
SRR13810618	1136.0	1136.0	7694.0	7694.0	2588.0	2588.0	512.0	512.0	413.0	413.0	1590.0	1590.0	2.0	2.0	658.0	658.0	984.0	984.0	1501.0	1501.0	160.0	160.0	5.0	5.0	11491.0	11491.0	2184.0	2184.0	168.0	168.0	10.0	10.0			15.0	15.0	49.0	49.0	18.0	18.0	129.0	129.0	174.0	174.0	452.0	452.0			2.0	2.0			6.0	6.0	3.0	3.0	311.0	311.0									2.0	2.0								
SRR13810619	1547.0	1547.0	957.0	957.0	178.0	178.0	115.0	115.0	101.0	101.0	449.0	449.0			142.0	142.0	4.0	4.0	807.0	807.0	2.0	2.0			1628.0	1628.0	457.0	457.0	54.0	54.0	5.0	5.0	1.0	1.0			3.0	3.0	3.0	3.0	40.0	40.0	18.0	18.0	18.0	18.0			5.0	5.0							58.0	58.0																		
SRR13810620	13631.0	13631.0	950.0	950.0	32.0	32.0	535.0	535.0	354.0	354.0	1275.0	1275.0	3.0	3.0	539.0	539.0	1920.0	1920.0	1572.0	1572.0	407.0	407.0	2.0	2.0	16955.0	16955.0	3651.0	3651.0	280.0	280.0	44.0	44.0	7.0	7.0	50.0	50.0	50.0	50.0	45.0	45.0	175.0	175.0	182.0	182.0	884.0	884.0			58.0	58.0			13.0	13.0	2.0	2.0	198.0	198.0			4.0	4.0	1.0	1.0												
SRR13810621	23.0	23.0	17848.0	17848.0	234.0	234.0	655.0	655.0	480.0	480.0	2102.0	2102.0			1071.0	1071.0	2546.0	2546.0	3573.0	3573.0	2029.0	2029.0	3.0	3.0	19332.0	19332.0	2818.0	2818.0	280.0	280.0	11.0	11.0	3.0	3.0	39.0	39.0	39.0	39.0	18.0	18.0	224.0	224.0	61.0	61.0	940.0	940.0	1.0	1.0			1393.0	1393.0			1.0	1.0													2.0	2.0						
SRR13810622	11788.0	11788.0	18965.0	18965.0	12078.0	12078.0	656.0	656.0	438.0	438.0	1767.0	1767.0			424.0	424.0	992.0	992.0	1925.0	1925.0	1192.0	1192.0			13690.0	13690.0	3313.0	3313.0	382.0	382.0	33.0	33.0			92.0	92.0	52.0	52.0	50.0	50.0	209.0	209.0	76.0	76.0	416.0	416.0			23.0	23.0	836.0	836.0			1.0	1.0					3.0	3.0	6.0	6.0												
SRR13810623	6482.0	6482.0	4074.0	4074.0	1011.0	1011.0	607.0	607.0	634.0	634.0	1526.0	1526.0	2.0	2.0	742.0	742.0	1028.0	1028.0	2044.0	2044.0	161.0	161.0	4.0	4.0	11039.0	11039.0	2881.0	2881.0	244.0	244.0	2.0	2.0	2.0	2.0	70.0	70.0	33.0	33.0	6.0	6.0	256.0	256.0	180.0	180.0	570.0	570.0	4.0	4.0	22.0	22.0									3.0	3.0	4.0	4.0														
SRR13810624	6490.0	6490.0	3042.0	3042.0	10291.0	10291.0	176.0	176.0	94.0	94.0	457.0	457.0			170.0	170.0	1.0	1.0	305.0	305.0	4.0	4.0			8181.0	8181.0	1370.0	1370.0	86.0	86.0	3.0	3.0	2.0	2.0	25.0	25.0	9.0	9.0	10.0	10.0	62.0	62.0	59.0	59.0											2.0	2.0																				
SRR13810625	2792.0	2792.0	501.0	501.0	4554.0	4554.0	249.0	249.0	198.0	198.0	886.0	886.0	2.0	2.0	283.0	283.0	239.0	239.0	902.0	902.0	68.0	68.0			5083.0	5083.0	892.0	892.0	86.0	86.0			6.0	6.0	13.0	13.0	23.0	23.0	10.0	10.0	79.0	79.0	93.0	93.0	192.0	192.0			1.0	1.0			1.0	1.0			44.0	44.0																		
SRR13810626	1668.0	1668.0	192.0	192.0	522.0	522.0	335.0	335.0	302.0	302.0	1064.0	1064.0	1.0	1.0	461.0	461.0	4.0	4.0	1634.0	1634.0	105.0	105.0			5887.0	5887.0	864.0	864.0	72.0	72.0	10.0	10.0	10.0	10.0	4.0	4.0	17.0	17.0	13.0	13.0	111.0	111.0	124.0	124.0	61.0	61.0			16.0	16.0							86.0	86.0	1.0	1.0																
SRR13810627	2692.0	2692.0	674.0	674.0	2900.0	2900.0	206.0	206.0	194.0	194.0	790.0	790.0			211.0	211.0	345.0	345.0	846.0	846.0	264.0	264.0			3857.0	3857.0	1195.0	1195.0	119.0	119.0	9.0	9.0			11.0	11.0	9.0	9.0	21.0	21.0	51.0	51.0	54.0	54.0	162.0	162.0					146.0	146.0			2.0	2.0	2.0	2.0																		
SRR13810628	3302.0	3302.0	835.0	835.0	292.0	292.0	545.0	545.0	478.0	478.0	2135.0	2135.0			718.0	718.0			3545.0	3545.0	380.0	380.0			15525.0	15525.0	2694.0	2694.0	467.0	467.0	3.0	3.0	5.0	5.0	28.0	28.0	39.0	39.0	6.0	6.0	244.0	244.0	230.0	230.0	103.0	103.0					1.0	1.0	1.0	1.0	3.0	3.0	189.0	189.0	2.0	2.0															1.0	1.0
SRR13810629	6349.0	6349.0	241.0	241.0	4016.0	4016.0	161.0	161.0	153.0	153.0	459.0	459.0			196.0	196.0			357.0	357.0	143.0	143.0			5675.0	5675.0	1489.0	1489.0	136.0	136.0	8.0	8.0	3.0	3.0	24.0	24.0	15.0	15.0	15.0	15.0	65.0	65.0	38.0	38.0											4.0	4.0							1.0	1.0												
SRR13810630	5338.0	5338.0	882.0	882.0	10719.0	10719.0	714.0	714.0	522.0	522.0	1656.0	1656.0	2.0	2.0	796.0	796.0			1238.0	1238.0	380.0	380.0			15955.0	15955.0	2934.0	2934.0	315.0	315.0	8.0	8.0	2.0	2.0	29.0	29.0	33.0	33.0	3.0	3.0	223.0	223.0	171.0	171.0	2.0	2.0	2.0	2.0					6.0	6.0	1.0	1.0	176.0	176.0																		
SRR13810631	15.0	15.0	1691.0	1691.0	9307.0	9307.0	516.0	516.0	314.0	314.0	1272.0	1272.0	2.0	2.0	419.0	419.0	421.0	421.0	1200.0	1200.0	539.0	539.0			16307.0	16307.0	1828.0	1828.0	184.0	184.0	8.0	8.0	5.0	5.0	45.0	45.0	14.0	14.0	19.0	19.0	104.0	104.0	149.0	149.0	229.0	229.0											1.0	1.0																		
SRR13810632	8680.0	8680.0	194.0	194.0	10187.0	10187.0	524.0	524.0	445.0	445.0	1952.0	1952.0	2.0	2.0	778.0	778.0	841.0	841.0	1728.0	1728.0	162.0	162.0	8.0	8.0	9077.0	9077.0	1824.0	1824.0	200.0	200.0	60.0	60.0	9.0	9.0	26.0	26.0	21.0	21.0	21.0	21.0	221.0	221.0	179.0	179.0	463.0	463.0	1.0	1.0	35.0	35.0			3.0	3.0	2.0	2.0	119.0	119.0			1.0	1.0														
SRR13810633	2420.0	2420.0	2599.0	2599.0	9271.0	9271.0	479.0	479.0	385.0	385.0	1443.0	1443.0	1.0	1.0	833.0	833.0			1505.0	1505.0	21.0	21.0			13449.0	13449.0	3260.0	3260.0	266.0	266.0	9.0	9.0	2.0	2.0	60.0	60.0	37.0	37.0	22.0	22.0	163.0	163.0	144.0	144.0	1.0	1.0	1.0	1.0	1.0	1.0									1.0	1.0					1.0	1.0										
SRR13810634	30001.0	30001.0	60883.0	60883.0	35641.0	35641.0	778.0	778.0	464.0	464.0	3284.0	3284.0	4.0	4.0	1013.0	1013.0	2913.0	2913.0	1594.0	1594.0	2197.0	2197.0	8.0	8.0	16750.0	16750.0	5749.0	5749.0	702.0	702.0	46.0	46.0	16.0	16.0	78.0	78.0	59.0	59.0	20.0	20.0	210.0	210.0	192.0	192.0	1067.0	1067.0			30.0	30.0	1362.0	1362.0			1.0	1.0			2.0	2.0	3.0	3.0														
SRR13810635	8572.0	8572.0	421.0	421.0	815.0	815.0	211.0	211.0	170.0	170.0	773.0	773.0	3.0	3.0	245.0	245.0	339.0	339.0	1034.0	1034.0	234.0	234.0			6420.0	6420.0	1313.0	1313.0	158.0	158.0	15.0	15.0	1.0	1.0	40.0	40.0	9.0	9.0	2.0	2.0	39.0	39.0	43.0	43.0	166.0	166.0			6.0	6.0					1.0	1.0					1.0	1.0														
SRR13810636	12076.0	12076.0	4186.0	4186.0	1071.0	1071.0	644.0	644.0	482.0	482.0	1746.0	1746.0	1.0	1.0	405.0	405.0	1575.0	1575.0	1662.0	1662.0	905.0	905.0	6.0	6.0	11730.0	11730.0	3563.0	3563.0	233.0	233.0	37.0	37.0	4.0	4.0	71.0	71.0	37.0	37.0	19.0	19.0	61.0	61.0	122.0	122.0	615.0	615.0			23.0	23.0					1.0	1.0					4.0	4.0	2.0	2.0												
SRR13810637	13428.0	13428.0	6321.0	6321.0	2333.0	2333.0	480.0	480.0	315.0	315.0	1407.0	1407.0	1.0	1.0	439.0	439.0	704.0	704.0	847.0	847.0	969.0	969.0			20257.0	20257.0	3449.0	3449.0	341.0	341.0	3.0	3.0			111.0	111.0	28.0	28.0	22.0	22.0	167.0	167.0	113.0	113.0	206.0	206.0			30.0	30.0	929.0	929.0			2.0	2.0																				
SRR13810638	7738.0	7738.0	14678.0	14678.0	4609.0	4609.0	1074.0	1074.0	656.0	656.0	3230.0	3230.0	4.0	4.0	1319.0	1319.0			2595.0	2595.0	618.0	618.0			27378.0	27378.0	4313.0	4313.0	422.0	422.0	8.0	8.0	10.0	10.0	121.0	121.0	83.0	83.0	20.0	20.0	165.0	165.0	143.0	143.0	3.0	3.0			32.0	32.0			4.0	4.0			152.0	152.0			8.0	8.0														
SRR13810639	13396.0	13396.0	49716.0	49716.0	36596.0	36596.0	631.0	631.0	412.0	412.0	1287.0	1287.0	1.0	1.0	578.0	578.0	1881.0	1881.0	3262.0	3262.0	2437.0	2437.0	1.0	1.0	18448.0	18448.0	3445.0	3445.0	467.0	467.0	44.0	44.0	4.0	4.0	51.0	51.0	22.0	22.0	21.0	21.0	130.0	130.0	112.0	112.0	616.0	616.0			13.0	13.0	2006.0	2006.0			2.0	2.0					3.0	3.0	3.0	3.0												
SRR13810640	8966.0	8966.0	12859.0	12859.0	10667.0	10667.0	393.0	393.0	263.0	263.0	774.0	774.0			672.0	672.0	504.0	504.0	1260.0	1260.0	474.0	474.0			11943.0	11943.0	2516.0	2516.0	312.0	312.0	26.0	26.0	3.0	3.0	33.0	33.0	31.0	31.0	26.0	26.0	153.0	153.0	70.0	70.0	224.0	224.0			16.0	16.0	328.0	328.0			1.0	1.0					3.0	3.0	2.0	2.0												
SRR13810641	2081.0	2081.0	1222.0	1222.0	8258.0	8258.0	654.0	654.0	480.0	480.0	2715.0	2715.0			557.0	557.0			2057.0	2057.0	358.0	358.0			12173.0	12173.0	2536.0	2536.0	186.0	186.0	3.0	3.0	1.0	1.0	48.0	48.0	26.0	26.0	30.0	30.0	147.0	147.0	118.0	118.0	5.0	5.0	2.0	2.0	1.0	1.0	1.0	1.0															2.0	2.0								
SRR13810642	14256.0	14256.0	1921.0	1921.0	21866.0	21866.0	500.0	500.0	370.0	370.0	1804.0	1804.0	1.0	1.0	747.0	747.0	1.0	1.0	2439.0	2439.0	28.0	28.0			21384.0	21384.0	4092.0	4092.0	224.0	224.0	56.0	56.0	8.0	8.0	76.0	76.0	34.0	34.0	19.0	19.0	120.0	120.0	186.0	186.0	2.0	2.0			24.0	24.0					2.0	2.0			2.0	2.0			3.0	3.0												
SRR13810643	21202.0	21202.0	19923.0	19923.0	12225.0	12225.0	600.0	600.0	434.0	434.0	1894.0	1894.0			721.0	721.0	2206.0	2206.0	2604.0	2604.0	1194.0	1194.0	3.0	3.0	11541.0	11541.0	3406.0	3406.0	331.0	331.0	68.0	68.0	6.0	6.0	31.0	31.0	54.0	54.0	40.0	40.0	129.0	129.0	147.0	147.0	945.0	945.0			23.0	23.0			8.0	8.0			140.0	140.0			3.0	3.0			1.0	1.0										
SRR13810644	4294.0	4294.0	350.0	350.0	44.0	44.0	433.0	433.0	288.0	288.0	1478.0	1478.0			484.0	484.0			1769.0	1769.0	247.0	247.0			6031.0	6031.0	1294.0	1294.0	82.0	82.0	3.0	3.0			23.0	23.0	43.0	43.0	33.0	33.0	111.0	111.0	67.0	67.0	1.0	1.0	2.0	2.0	8.0	8.0			2.0	2.0			37.0	37.0																		
SRR13810645	14735.0	14735.0	998.0	998.0	20.0	20.0	641.0	641.0	467.0	467.0	1936.0	1936.0	1.0	1.0	1351.0	1351.0	1189.0	1189.0	1787.0	1787.0	770.0	770.0	1.0	1.0	21916.0	21916.0	2661.0	2661.0	223.0	223.0	91.0	91.0	6.0	6.0	38.0	38.0	54.0	54.0	5.0	5.0	204.0	204.0	207.0	207.0	913.0	913.0			52.0	52.0			6.0	6.0	2.0	2.0	267.0	267.0	2.0	2.0	1.0	1.0														
SRR13810646	9624.0	9624.0	838.0	838.0	1543.0	1543.0	690.0	690.0	613.0	613.0	2485.0	2485.0	1.0	1.0	391.0	391.0			4250.0	4250.0	401.0	401.0			13641.0	13641.0	2642.0	2642.0	255.0	255.0	37.0	37.0	2.0	2.0	26.0	26.0	42.0	42.0	25.0	25.0	234.0	234.0	70.0	70.0	180.0	180.0									6.0	6.0			1.0	1.0																
SRR13810647	5180.0	5180.0	1951.0	1951.0	645.0	645.0	356.0	356.0	210.0	210.0	1209.0	1209.0			307.0	307.0	220.0	220.0	830.0	830.0	274.0	274.0			6563.0	6563.0	1008.0	1008.0	93.0	93.0	11.0	11.0	1.0	1.0	21.0	21.0	9.0	9.0	11.0	11.0	37.0	37.0	66.0	66.0	195.0	195.0	1.0	1.0	19.0	19.0			1.0	1.0			56.0	56.0	1.0	1.0																
SRR13810648	47.0	47.0	760.0	760.0	1524.0	1524.0	683.0	683.0	577.0	577.0	2344.0	2344.0	6.0	6.0	1551.0	1551.0	840.0	840.0	1632.0	1632.0	2977.0	2977.0			17828.0	17828.0	3542.0	3542.0	334.0	334.0	21.0	21.0	9.0	9.0	17.0	17.0	69.0	69.0	60.0	60.0	201.0	201.0	144.0	144.0	1111.0	1111.0			3.0	3.0	2216.0	2216.0			1.0	1.0			5.0	5.0															1.0	1.0
SRR13810649	21039.0	21039.0	43059.0	43059.0	236.0	236.0	1323.0	1323.0	1079.0	1079.0	3490.0	3490.0	6.0	6.0	2059.0	2059.0	2268.0	2268.0	7110.0	7110.0	2212.0	2212.0			23781.0	23781.0	4803.0	4803.0	514.0	514.0	48.0	48.0	12.0	12.0	15.0	15.0	70.0	70.0	3.0	3.0	664.0	664.0	508.0	508.0	1090.0	1090.0			1.0	1.0	1788.0	1788.0			4.0	4.0			2.0	2.0																
SRR13810650	1991.0	1991.0	12919.0	12919.0	12611.0	12611.0	396.0	396.0	260.0	260.0	1365.0	1365.0	1.0	1.0	196.0	196.0	655.0	655.0	1164.0	1164.0	356.0	356.0	2.0	2.0	8183.0	8183.0	1594.0	1594.0	228.0	228.0	8.0	8.0			34.0	34.0	25.0	25.0	7.0	7.0	94.0	94.0	98.0	98.0	318.0	318.0			3.0	3.0					1.0	1.0																				
SRR13810651	2692.0	2692.0	1456.0	1456.0	13504.0	13504.0	441.0	441.0	387.0	387.0	1866.0	1866.0			1132.0	1132.0	802.0	802.0	1703.0	1703.0	908.0	908.0			9704.0	9704.0	3017.0	3017.0	227.0	227.0	12.0	12.0	3.0	3.0	37.0	37.0	54.0	54.0	40.0	40.0	102.0	102.0	57.0	57.0	278.0	278.0	1.0	1.0			655.0	655.0			4.0	4.0			1.0	1.0																
SRR13810652	13017.0	13017.0	19470.0	19470.0	16347.0	16347.0	585.0	585.0	570.0	570.0	1888.0	1888.0	1.0	1.0	717.0	717.0	1923.0	1923.0	3079.0	3079.0	1382.0	1382.0			14784.0	14784.0	4157.0	4157.0	271.0	271.0	31.0	31.0			49.0	49.0	24.0	24.0	18.0	18.0	142.0	142.0	117.0	117.0	714.0	714.0			23.0	23.0	885.0	885.0									1.0	1.0	1.0	1.0												
SRR13810653	1536.0	1536.0	378.0	378.0	119.0	119.0	227.0	227.0	186.0	186.0	672.0	672.0	2.0	2.0	89.0	89.0	1024.0	1024.0	582.0	582.0	1092.0	1092.0			6348.0	6348.0	1319.0	1319.0	133.0	133.0	4.0	4.0			5.0	5.0	30.0	30.0	10.0	10.0	111.0	111.0	76.0	76.0	386.0	386.0			4.0	4.0	574.0	574.0	1.0	1.0	1.0	1.0	116.0	116.0	1.0	1.0																
SRR13810654	11651.0	11651.0	827.0	827.0	73.0	73.0	1254.0	1254.0	881.0	881.0	3677.0	3677.0	1.0	1.0	1103.0	1103.0	1963.0	1963.0	2240.0	2240.0	437.0	437.0			18048.0	18048.0	5027.0	5027.0	330.0	330.0	17.0	17.0	6.0	6.0	56.0	56.0	40.0	40.0	56.0	56.0	360.0	360.0	374.0	374.0	875.0	875.0			33.0	33.0			15.0	15.0			261.0	261.0			2.0	2.0														
SRR13810655	698.0	698.0	210.0	210.0	4514.0	4514.0	470.0	470.0	344.0	344.0	1827.0	1827.0	1.0	1.0	866.0	866.0	1142.0	1142.0	2320.0	2320.0	1278.0	1278.0			7466.0	7466.0	1410.0	1410.0	113.0	113.0	5.0	5.0	19.0	19.0	24.0	24.0	12.0	12.0	35.0	35.0	165.0	165.0	94.0	94.0	520.0	520.0			21.0	21.0	814.0	814.0	2.0	2.0			62.0	62.0	2.0	2.0	1.0	1.0					2.0	2.0	3.0	3.0						
SRR13810656	5458.0	5458.0	3601.0	3601.0	6182.0	6182.0	701.0	701.0	600.0	600.0	1957.0	1957.0	3.0	3.0	678.0	678.0	1051.0	1051.0	1898.0	1898.0	1289.0	1289.0			9710.0	9710.0	2962.0	2962.0	305.0	305.0	11.0	11.0	5.0	5.0	46.0	46.0	44.0	44.0	70.0	70.0	287.0	287.0	200.0	200.0	504.0	504.0			1.0	1.0	713.0	713.0			2.0	2.0			3.0	3.0																
SRR13810657	33.0	33.0	5331.0	5331.0	24.0	24.0	758.0	758.0	815.0	815.0	2318.0	2318.0	3.0	3.0	593.0	593.0			1919.0	1919.0	335.0	335.0			23879.0	23879.0	3087.0	3087.0	441.0	441.0	7.0	7.0	1.0	1.0	35.0	35.0	27.0	27.0	13.0	13.0	209.0	209.0	186.0	186.0			2.0	2.0							1.0	1.0																				
SRR13810658	12013.0	12013.0	17652.0	17652.0	20762.0	20762.0	822.0	822.0	727.0	727.0	1802.0	1802.0	2.0	2.0	788.0	788.0	2214.0	2214.0	3163.0	3163.0	2167.0	2167.0			17300.0	17300.0	4593.0	4593.0	503.0	503.0	79.0	79.0	10.0	10.0	38.0	38.0	77.0	77.0	66.0	66.0	352.0	352.0	223.0	223.0	993.0	993.0			34.0	34.0	1396.0	1396.0			12.0	12.0			4.0	4.0	6.0	6.0	2.0	2.0												
